ch1voltsWL2,ch4voltsWL2
-0.0012797,0.0032886
-0.0013238,0.0029481
-0.001316,0.0025126
-0.0012367,0.0019979
-0.0011246,0.001408
-0.0010507,0.00077024
-0.0010594,0.00014558
-0.001126,-0.00039874
-0.0011821,-0.00083374
-0.0011919,-0.0011899
-0.0012004,-0.0015338
-0.0012879,-0.0019143
-0.0014715,-0.0023209
-0.0016623,-0.0026937
-0.0017395,-0.0029799
-0.00167,-0.0031859
-0.0015441,-0.003367
-0.0014818,-0.0035577
-0.0015138,-0.0037145
-0.0015656,-0.0037442
-0.0015573,-0.003603
-0.0014968,-0.0033647
-0.001459,-0.0031754
-0.0014838,-0.003131
-0.0015254,-0.0032066
-0.0015149,-0.0033132
-0.0014533,-0.0034094
-0.0014084,-0.0035309
-0.001418,-0.0037086
-0.0014304,-0.0038948
-0.001373,-0.0040127
-0.0012643,-0.0040665
-0.0012081,-0.0041456
-0.0012585,-0.0042883
-0.0013317,-0.0043886
-0.0013069,-0.0043105
-0.0012024,-0.0040923
-0.0011755,-0.0039419
-0.0013063,-0.0039676
-0.0014428,-0.0039778
-0.0013606,-0.0036762
-0.0010788,-0.0030728
-0.00090237,-0.0025648
-0.0010506,-0.0024786
-0.0013074,-0.0026016
-0.0012149,-0.0023884
-0.00068326,-0.0017231
-0.00027625,-0.0013051
-0.00069122,-0.0020116
-0.0019115,-0.0038111
-0.0030366,-0.0055235
-0.0031012,-0.005865
-0.002034,-0.0047028
-0.00072033,-0.0031679
-0.00011593,-0.0025208
-0.0003735,-0.0029961
-0.00088457,-0.0038277
-0.001063,-0.0042616
-0.00090594,-0.0042954
-0.00079097,-0.0044175
-0.00091785,-0.0048748
-0.0011101,-0.0054131
-0.001125,-0.0056923
-0.00098404,-0.0057259
-0.00090582,-0.0057869
-0.00099312,-0.0059919
-0.0011106,-0.0061565
-0.0010861,-0.0060863
-0.00094185,-0.0058734
-0.0008573,-0.0057964
-0.00093807,-0.0059658
-0.0010933,-0.0061821
-0.0011567,-0.006179
-0.0010789,-0.0059384
-0.00095858,-0.0056929
-0.00090372,-0.0056358
-0.00091161,-0.0056988
-0.00089962,-0.0056466
-0.00082361,-0.0053457
-0.00073204,-0.004891
-0.00070377,-0.0044738
-0.00075635,-0.0041733
-0.00082792,-0.0039045
-0.00084059,-0.0035453
-0.00077022,-0.0030764
-0.00065857,-0.0025941
-0.00056976,-0.0022154
-0.00053851,-0.001988
-0.00055078,-0.0018759
-0.00056377,-0.0018076
-0.00054358,-0.0017366
-0.00049009,-0.0016806
-0.00043142,-0.0017195
-0.00039525,-0.0019425
-0.00038409,-0.0023687
-0.00037626,-0.0029049
-0.00034931,-0.0033919
-0.00030229,-0.0037144
-0.00025772,-0.0038799
-0.00024462,-0.0039907
-0.00027945,-0.0041394
-0.00035856,-0.0043322
-0.00046216,-0.0045116
-0.00056218,-0.0046389
-0.00062945,-0.004739
-0.00064171,-0.0048602
-0.00059426,-0.0050036
-0.00050798,-0.0051067
-0.00042373,-0.0050995
-0.00037985,-0.0049667
-0.00038623,-0.0047517
-0.00041704,-0.0045077
-0.00043163,-0.0042595
-0.00040764,-0.0040163
-0.00035744,-0.0038083
-0.00031536,-0.0036888
-0.00030952,-0.0036907
-0.00034137,-0.0037838
-0.00038354,-0.0038847
-0.00039434,-0.0039184
-0.00034544,-0.0038741
-0.00025107,-0.0038029
-0.00017004,-0.0037586
-0.00015929,-0.0037395
-0.00020869,-0.0036872
-0.00023231,-0.0035443
-0.00015492,-0.0033141
-1.4954e-05,-0.003058
5.2515e-05,-0.0028289
-2.8015e-05,-0.0026091
-0.00014663,-0.0023228
-9.9225e-05,-0.0019186
0.00016123,-0.0014377
0.00041193,-0.00099099
0.00038257,-0.00066718
0.00011408,-0.000468
1.4521e-05,-0.0003388
0.00046038,-0.00025438
0.001337,-0.00025835
0.0020449,-0.00040908
0.0020375,-0.0006941
0.0013598,-0.0010113
0.00059831,-0.0012427
0.00029871,-0.0013471
0.00048657,-0.0013842
0.00075497,-0.0014562
0.00074825,-0.001628
0.00049239,-0.0018929
0.00026809,-0.002195
0.00025794,-0.0024797
0.00038474,-0.0027275
0.00046192,-0.0029572
0.00041669,-0.003198
0.00033015,-0.0034487
0.0003064,-0.0036552
0.00036035,-0.0037374
0.00043505,-0.0036574
0.00048324,-0.0034712
0.00049939,-0.0033051
0.00049144,-0.0032589
0.00046052,-0.0033192
0.00041768,-0.0033721
0.00039649,-0.0033125
0.00042485,-0.003146
0.00048769,-0.0029785
0.00053657,-0.0029033
0.0005434,-0.0029009
0.00053486,-0.0028542
0.00056252,-0.0026582
0.0006411,-0.0023125
0.00072622,-0.001908
0.00075809,-0.0015354
0.00072395,-0.0012109
0.00067331,-0.00088324
0.00067199,-0.00050109
0.0007428,-7.0952e-05
0.00084889,0.00034239
0.00093024,0.00066552
0.00095449,0.00087077
0.00093605,0.00098989
0.00091425,0.0010745
0.00091886,0.0011358
0.00095484,0.0011182
0.001011,0.0009374
0.0010735,0.00055821
0.0011274,3.9587e-05
0.0011546,-0.00049576
0.0011435,-0.00094039
0.0011024,-0.0012622
0.0010537,-0.0015017
0.0010066,-0.0017209
0.00093913,-0.0019555
0.00082025,-0.002205
0.00065756,-0.0024497
0.00051587,-0.0026698
0.00047032,-0.0028564
0.00053305,-0.0030159
0.00063281,-0.0031634
0.0006778,-0.0033021
0.00064223,-0.0033993
0.00058457,-0.0033902
0.00057731,-0.0032269
0.00062494,-0.002939
0.0006591,-0.0026474
0.00061589,-0.0024931
0.00051191,-0.0025249
0.00043507,-0.002647
0.00045844,-0.0026891
0.00056683,-0.0025495
0.0006713,-0.0022816
0.00069628,-0.0020359
0.0006507,-0.0019107
0.0006117,-0.0018639
0.00064038,-0.0017749
0.00071734,-0.0015862
0.00076361,-0.0013627
0.00072415,-0.0012016
0.00062593,-0.0010949
0.00055145,-0.00090664
0.00055873,-0.00049374
0.00063219,0.00016116
0.00071177,0.00095018
0.00076309,0.0017626
0.0008112,0.0025815
0.00090601,0.0034471
0.0010632,0.0043404
0.0012457,0.0051328
0.0014019,0.0056676
0.0015137,0.0058893
0.0016023,0.0058861
0.0016918,0.0058119
0.0017756,0.0057758
0.001823,0.0057976
0.0018149,0.0058406
0.0017638,0.0058582
0.0016971,0.0058112
0.0016271,0.0056728
0.0015458,0.0054488
0.0014515,0.0051979
0.0013697,0.0050061
0.0013337,0.0049163
0.0013453,0.0048868
0.0013722,0.0048434
0.0013856,0.0047756
0.0013907,0.0047579
0.0014095,0.0048689
0.0014424,0.0051029
0.0014632,0.0053801
0.0014522,0.0056323
0.0014262,0.0058566
0.0014247,0.0060867
0.0014659,0.0063335
0.0015225,0.0065771
0.0015518,0.0068155
0.0015476,0.0070922
0.0015501,0.0074469
0.0015997,0.0078468
0.0016872,0.0081964
0.0017625,0.0084363
0.00179,0.0086202
0.0017833,0.0088728
0.0017795,0.0092689
0.0017889,0.0097697
0.0017877,0.010286
0.0017618,0.010788
0.0017441,0.011322
0.0017883,0.011924
0.0019034,0.012538
0.0020251,0.013035
0.0020664,0.013329
0.0019989,0.013427
0.0018811,0.013384
0.0018016,0.013209
0.0017957,0.012847
0.0018194,0.012258
0.0018023,0.011511
0.0017215,0.010775
0.0016195,0.010225
0.0015519,0.00992
0.0015221,0.0097736
0.0014706,0.0096277
0.0013319,0.0093675
0.0011022,0.0089945
0.0008502,0.008603
0.00065901,0.0082823
0.00055593,0.0080286
0.00049628,0.0077473
0.00041525,0.0073469
0.00029373,0.0068377
0.00017209,0.0063392
0.00010069,0.0059834
8.073e-05,0.0058062
5.7898e-05,0.0057272
-2.5533e-05,0.0056304
-0.00017503,0.0054589
-0.00034035,0.005237
-0.00046344,0.0050164
-0.00052751,0.0048169
-0.00056275,0.0046161
-0.00061096,0.0043838
-0.00068753,0.0041173
-0.00077315,0.003847
-0.0008355,0.0036178
-0.0008589,0.00346
-0.00085966,0.0033645
-0.00087642,0.0032812
-0.00094076,0.0031558
-0.0010481,0.0029896
-0.0011542,0.0028656
-0.0012073,0.0028937
-0.001192,0.0031101
-0.0011422,0.0034332
-0.001107,0.0037351
-0.0011046,0.0039615
-0.0011106,0.0041665
-0.0010909,0.004415
-0.0010411,0.0046552
-0.00098914,0.0047156
-0.00096131,0.0044449
-0.00095542,0.0038583
-0.00095037,0.0031384
-0.00093561,0.0024966
-0.00092374,0.0020319
-0.00093573,0.0017058
-0.00098153,0.0014155
-0.0010582,0.0010741
-0.0011616,0.00064043
-0.0012892,0.00011745
-0.001429,-0.00044921
-0.0015533,-0.00098757
-0.0016349,-0.0014488
-0.0016715,-0.0018547
-0.0016912,-0.0022834
-0.0017284,-0.0027884
-0.0017902,-0.0033264
-0.0018491,-0.0037781
-0.0018686,-0.0040479
-0.0018379,-0.004146
-0.0017837,-0.0041763
-0.001749,-0.0042511
-0.0017589,-0.0044114
-0.0018024,-0.0046127
-0.001847,-0.00477
-0.0018704,-0.0048188
-0.0018805,-0.004757
-0.0019015,-0.004644
-0.0019389,-0.0045559
-0.001961,-0.0045221
-0.0019233,-0.0045004
-0.0018168,-0.0044186
-0.0016901,-0.0042484
-0.0016148,-0.0040316
-0.0016223,-0.0038237
-0.0016733,-0.0036198
-0.0016948,-0.0033547
-0.0016485,-0.0029898
-0.0015653,-0.0025894
-0.001512,-0.0022872
-0.0015272,-0.0021662
-0.0015881,-0.0021785
-0.0016368,-0.0021976
-0.0016333,-0.0021546
-0.0015844,-0.0021169
-0.0015251,-0.0022289
-0.0014788,-0.0025774
-0.0014382,-0.0031119
-0.0013802,-0.0036849
-0.0012986,-0.0041605
-0.0012202,-0.0044954
-0.0011883,-0.0047408
-0.0012271,-0.0049836
-0.0013185,-0.0052779
-0.0014152,-0.0056066
-0.0014811,-0.0058974
-0.0015219,-0.0060853
-0.001573,-0.0061745
-0.0016529,-0.0062389
-0.0017289,-0.0063482
-0.0017388,-0.0064889
-0.0016526,-0.0065703
-0.001514,-0.0065182
-0.0014106,-0.0063549
-0.0013969,-0.0061717
-0.0014458,-0.0060246
-0.0014798,-0.005881
-0.0014504,-0.005688
-0.0013825,-0.0054762
-0.0013385,-0.0053599
-0.0013496,-0.0054175
-0.0013889,-0.0055917
-0.0014118,-0.0057372
-0.0014073,-0.005769
-0.0014004,-0.0057379
-0.0014075,-0.0057458
-0.0014079,-0.0058067
-0.0013691,-0.0058262
-0.0012938,-0.0057199
-0.0012255,-0.0055177
-0.0012024,-0.00532
-0.0012119,-0.0051617
-0.0012003,-0.0049593
-0.0011289,-0.0046147
-0.001016,-0.0041509
-0.00091984,-0.0037071
-0.00088272,-0.0033923
-0.00089536,-0.0031701
-0.00090958,-0.0029174
-0.00087929,-0.0025918
-0.00078912,-0.0023108
-0.00065545,-0.0022484
-0.00051243,-0.0024627
-0.00039626,-0.0028366
-0.00032891,-0.0031792
-0.00030584,-0.003371
-0.00030383,-0.0034209
-0.00031186,-0.0034205
-0.0003516,-0.0034662
-0.00045023,-0.0036045
-0.00058335,-0.003809
-0.00066302,-0.0039974
-0.00061454,-0.0041019
-0.00047393,-0.0041553
-0.00038003,-0.0042879
-0.00043443,-0.0045948
-0.00057345,-0.0049955
-0.00062142,-0.0052713
-0.00049405,-0.0052855
-0.00031986,-0.0051466
-0.0003082,-0.0051005
-0.00048195,-0.0052316
-0.00059763,-0.0053305
-0.00039407,-0.0051267
9.3835e-05,-0.0046295
0.00052234,-0.0041661
0.00056122,-0.0040533
0.0002156,-0.0042619
-0.00019253,-0.0044473
-0.00034831,-0.0043074
-0.00021819,-0.0038676
-1.5625e-05,-0.0034097
5.0777e-05,-0.0031686
-3.8034e-05,-0.0031314
-0.00015042,-0.0031031
-0.00016844,-0.0029059
-8.3487e-05,-0.0024926
4.5074e-05,-0.0019167
0.00017319,-0.0012664
0.00029409,-0.00064629
0.00040538,-0.00016545
0.00049034,0.00011879
0.00053858,0.00025142
0.00056556,0.00033496
0.00059432,0.00040424
0.0006226,0.00035708
0.00062348,4.0312e-05
0.00058537,-0.0005808
0.00054109,-0.001349
0.00054313,-0.0020226
0.00060601,-0.0024582
0.00068007,-0.0026924
0.00069317,-0.0028589
0.00062143,-0.0030461
0.00051353,-0.0032378
0.00044184,-0.0033694
0.0004327,-0.0034119
0.00044852,-0.0033993
0.00043634,-0.0033951
0.00038629,-0.0034477
0.00033896,-0.0035664
0.00034048,-0.0037151
0.00039661,-0.0038236
0.00046897,-0.0038234
0.00050815,-0.003698
0.00048828,-0.0034989
0.00042006,-0.0033
0.00034279,-0.0031289
0.00030349,-0.002953
