ch1voltsWL2,ch5voltsWL2
0.00086673,-0.0035055
0.00088387,-0.0033007
0.00088926,-0.0032722
0.00089619,-0.0033754
0.00091556,-0.0034907
0.00094207,-0.0035265
0.0009601,-0.0034581
0.00096369,-0.003306
0.00096705,-0.0031171
0.00099239,-0.0029631
0.0010482,-0.0029146
0.0011221,-0.0029831
0.001195,-0.0030962
0.0012597,-0.0031617
0.0013227,-0.0031684
0.0013892,-0.0032007
0.0014508,-0.0033347
0.0014931,-0.0035346
0.0015132,-0.0036812
0.0015245,-0.0037107
0.0015427,-0.003696
0.001568,-0.0037614
0.0015868,-0.0039269
0.0015889,-0.0040693
0.0015804,-0.0040549
0.001577,-0.0038958
0.0015887,-0.0037499
0.0016141,-0.0037637
0.0016488,-0.0039293
0.0016923,-0.0041014
0.0017436,-0.0041434
0.0017923,-0.0040506
0.0018214,-0.0039332
0.0018234,-0.0038978
0.001812,-0.0039524
0.0018135,-0.0040157
0.0018449,-0.0040024
0.0019019,-0.0038959
0.0019678,-0.0037486
0.0020298,-0.0036247
0.0020853,-0.0035428
0.0021331,-0.003466
0.0021668,-0.0033403
0.0021806,-0.003145
0.0021783,-0.0029128
0.0021719,-0.0027084
0.0021695,-0.0025814
0.0021683,-0.0025266
0.0021621,-0.002482
0.0021503,-0.0023695
0.0021392,-0.0021532
0.0021336,-0.0018715
0.0021329,-0.0016112
0.0021343,-0.0014379
0.0021362,-0.0013416
0.0021372,-0.0012469
0.0021346,-0.001081
0.0021281,-0.00083971
0.002122,-0.00059024
0.0021231,-0.00040501
0.0021365,-0.00028965
0.0021646,-0.00017967
0.0022115,-1.4797e-05
0.0022818,0.00018965
0.0023721,0.0003595
0.0024659,0.00045311
0.0025421,0.00052292
0.0025896,0.00066453
0.0026128,0.00089806
0.0026212,0.00112
0.0026168,0.0011972
0.0025951,0.0011075
0.0025553,0.00096504
0.0025043,0.00090164
0.0024502,0.00094613
0.0023952,0.0010405
0.0023378,0.0011533
0.0022811,0.001327
0.002234,0.0015897
0.0022019,0.0018578
0.0021798,0.0019851
0.0021575,0.0019299
0.0021315,0.0018351
0.0021073,0.0018988
0.0020894,0.0021632
0.0020731,0.002465
0.0020505,0.0026131
0.0020236,0.0025962
0.002006,0.0025856
0.002008,0.0027393
0.0020222,0.0030348
0.0020286,0.0033111
0.0020133,0.0034523
0.0019808,0.0034964
0.0019469,0.0035648
0.0019229,0.0037187
0.0019061,0.0039128
0.0018865,0.0040807
0.0018577,0.0042268
0.0018229,0.0044101
0.0017901,0.0046495
0.0017628,0.0048783
0.0017359,0.0050084
0.0017012,0.0050301
0.001657,0.0050304
0.0016102,0.0051058
0.0015686,0.0052718
0.0015309,0.0054663
0.0014886,0.0056323
0.0014358,0.0057759
0.0013766,0.0059377
0.0013209,0.0061231
0.0012757,0.0062816
0.0012419,0.0063593
0.0012191,0.0063556
0.0012074,0.0063201
0.0012035,0.006298
0.0011983,0.006291
0.0011804,0.0062694
0.0011452,0.0062111
0.0010969,0.0061203
0.0010426,0.0060182
0.00098418,0.0059292
0.00091798,0.0058758
0.00084201,0.0058745
0.00076078,0.0059197
0.00068173,0.0059717
0.00060747,0.0059739
0.00053315,0.0058961
0.00045227,0.0057659
0.00036491,0.0056506
0.00027942,0.0055962
0.0002049,0.0055821
0.00014249,0.0055439
8.4436e-05,0.0054478
2.075e-05,0.005339
-5.3785e-05,0.0053043
-0.00013685,0.0053803
-0.00022009,0.0055023
-0.00029329,0.0055585
-0.00035009,0.0055024
-0.00039236,0.0054066
-0.0004289,0.0053926
-0.00046803,0.0055058
-0.00051067,0.0056669
-0.00055059,0.0057555
-0.00058142,0.0057362
-0.00060354,0.0056907
-0.00062479,0.0057198
-0.00065457,0.0058246
-0.00069622,0.0059035
-0.00074447,0.0058709
-0.00079067,0.0057585
-0.0008313,0.0056823
-0.00087114,0.005714
-0.00091726,0.0058062
-0.00097008,0.0058592
-0.0010221,0.0058474
-0.0010664,0.0058505
-0.001106,0.0059464
-0.0011524,0.0060968
-0.0012145,0.0061698
-0.0012889,0.0060876
-0.0013609,0.0059286
-0.0014149,0.0058556
-0.0014449,0.0059387
-0.0014571,0.0060703
-0.0014637,0.0060728
-0.0014745,0.0058855
-0.001493,0.0056223
-0.0015193,0.0054387
-0.0015548,0.005362
-0.0016019,0.0052749
-0.0016602,0.0050628
-0.001724,0.004747
-0.0017862,0.0044526
-0.0018445,0.0042597
-0.001901,0.0041182
-0.0019563,0.0039185
-0.0020052,0.0036224
-0.0020405,0.0032981
-0.0020615,0.003032
-0.0020765,0.0028369
-0.0020971,0.0026611
-0.0021292,0.0024692
-0.0021708,0.0022808
-0.0022156,0.002127
-0.0022585,0.0019966
-0.0022982,0.0018498
-0.0023351,0.0016754
-0.002368,0.0015084
-0.0023953,0.0013811
-0.0024164,0.0012763
-0.0024317,0.0011495
-0.0024434,0.00099537
-0.0024558,0.00086949
-0.0024728,0.0008282
-0.0024939,0.00085105
-0.0025113,0.00084145
-0.0025143,0.00071528
-0.0024992,0.00048885
-0.002475,0.00027432
-0.0024552,0.00017886
-0.0024458,0.00020283
-0.0024399,0.00023872
-0.0024268,0.00017239
-0.0024046,-9.099e-06
-0.0023831,-0.00020435
-0.0023719,-0.00029528
-0.0023704,-0.00026314
-0.0023697,-0.00020785
-0.0023624,-0.00025111
-0.0023493,-0.00041998
-0.0023368,-0.00062621
-0.0023298,-0.0007566
-0.0023266,-0.00077702
-0.0023202,-0.00074967
-0.0023026,-0.00076223
-0.0022711,-0.00085234
-0.0022306,-0.00099692
-0.0021908,-0.0011554
-0.0021594,-0.0013082
-0.0021367,-0.0014564
-0.0021174,-0.0016017
-0.0020973,-0.0017375
-0.0020775,-0.001858
-0.0020626,-0.0019701
-0.0020555,-0.0020918
-0.0020533,-0.002241
-0.0020495,-0.002421
-0.0020403,-0.0026118
-0.0020289,-0.0027723
-0.0020227,-0.0028646
-0.0020252,-0.0028909
-0.0020315,-0.0029097
-0.0020318,-0.0029977
-0.0020206,-0.0031761
-0.0020007,-0.0033742
-0.0019787,-0.0034822
-0.0019596,-0.0034603
-0.0019445,-0.0033886
-0.0019315,-0.003393
-0.0019158,-0.0035166
-0.0018907,-0.003677
-0.0018506,-0.0037602
-0.0017978,-0.003747
-0.0017444,-0.0037254
-0.0017034,-0.0037765
-0.0016764,-0.003874
-0.0016513,-0.0039197
-0.0016143,-0.0038678
-0.0015643,-0.0037808
-0.0015129,-0.0037491
-0.0014717,-0.0037788
-0.00144,-0.0037906
-0.0014074,-0.0037255
-0.0013672,-0.0036185
-0.0013247,-0.003551
-0.0012918,-0.0035534
-0.0012747,-0.0035877
-0.0012689,-0.0036195
-0.0012652,-0.0036662
-0.0012584,-0.0037482
-0.0012479,-0.0038206
-0.0012333,-0.0037992
-0.0012143,-0.003664
-0.0011919,-0.003502
-0.0011676,-0.0034172
-0.0011397,-0.0034123
-0.0011021,-0.003395
-0.0010494,-0.0033085
-0.00098221,-0.0032218
-0.00090745,-0.0032621
-0.00083383,-0.0034663
-0.00076842,-0.0037304
-0.00071557,-0.0039168
-0.00067649,-0.003989
-0.00064752,-0.00402
-0.00062074,-0.0040817
-0.00059004,-0.0041617
-0.00055702,-0.0042013
-0.00052916,-0.0041904
-0.00051138,-0.0041921
-0.00050063,-0.0042686
-0.00048969,-0.0044063
-0.00047449,-0.0045306
-0.00045555,-0.004587
-0.00043394,-0.0045905
-0.00040918,-0.0045949
-0.00038184,-0.0046295
-0.00035538,-0.0046759
-0.00033314,-0.0046952
-0.00031356,-0.0046669
-0.00028974,-0.0046043
-0.00025466,-0.0045429
-0.00020679,-0.0045197
-0.00015048,-0.0045474
-9.1656e-05,-0.0045938
-3.3966e-05,-0.0045912
2.1361e-05,-0.0044885
7.3662e-05,-0.0043118
0.00012224,-0.004163
0.00016677,-0.0041367
0.00020673,-0.004228
0.00024143,-0.0043291
0.00027254,-0.0043287
0.00030609,-0.0042195
0.00034914,-0.0040961
0.00040239,-0.0040452
0.00045597,-0.0040492
0.00049581,-0.0040153
0.00051749,-0.003896
0.00053154,-0.0037587
0.00055215,-0.0037128
0.0005832,-0.003774
0.00061756,-0.0038295
0.00064697,-0.0037595
0.00067006,-0.0035772
0.0006915,-0.0034208
0.0007167,-0.003399
0.00074907,-0.0034741
0.00079106,-0.0035194
0.00084603,-0.0034754
0.00091698,-0.0034116
0.0010024,-0.0034262
0.0010934,-0.0035209
0.0011748,-0.0036098
0.0012318,-0.0036407
0.0012586,-0.0036615
0.0012641,-0.0037441
0.0012659,-0.0038758
0.0012774,-0.0039715
0.0012981,-0.0039936
0.0013172,-0.0040136
0.0013257,-0.0041213
0.0013266,-0.0042926
0.0013309,-0.0043967
0.0013465,-0.004351
0.0013723,-0.0042337
0.001404,-0.0042046
0.0014397,-0.00432
0.0014778,-0.0044677
0.0015121,-0.0045025
0.0015346,-0.0044156
0.0015456,-0.0043296
0.0015582,-0.004332
0.0015896,-0.0043597
0.0016445,-0.0042809
0.0017093,-0.0040659
0.0017647,-0.0038316
0.0018023,-0.0037107
0.001829,-0.003716
0.0018558,-0.0037604
0.0018864,-0.0037833
0.0019174,-0.0038063
0.0019457,-0.0038591
0.0019715,-0.0038997
0.0019965,-0.0038555
0.0020239,-0.0037293
0.0020595,-0.003614
0.0021087,-0.0035783
0.0021679,-0.0035691
0.0022209,-0.0034651
0.0022491,-0.0032255
0.0022489,-0.0029479
0.0022358,-0.0027594
0.0022297,-0.0026722
0.0022352,-0.0025765
0.0022383,-0.0023751
0.0022221,-0.0020946
0.0021861,-0.0018464
0.0021505,-0.0016897
0.0021415,-0.0015667
0.0021715,-0.001383
0.002232,-0.0011375
0.0023014,-0.00094209
0.0023592,-0.00090079
0.0023966,-0.00097956
0.0024168,-0.0010224
0.0024285,-0.00091071
0.0024401,-0.0006974
0.0024573,-0.00055926
0.0024822,-0.00060401
0.0025122,-0.00073865
0.00254,-0.00075189
0.0025571,-0.00053406
0.0025582,-0.00020005
0.0025432,2.484e-05
0.0025199,3.9406e-05
0.0024992,-3.0706e-05
0.0024871,2.9e-05
0.0024792,0.0002954
0.0024658,0.0006347
0.0024418,0.00084955
0.0024114,0.00087636
0.0023807,0.000828
0.0023498,0.00086013
0.0023138,0.0010239
0.0022727,0.0012564
0.0022351,0.0014831
0.0022101,0.0016932
0.002197,0.0019116
0.0021858,0.002132
0.0021684,0.0023104
0.0021459,0.0024244
0.0021253,0.0025152
0.0021111,0.0026528
0.0021017,0.0028662
0.0020946,0.0031224
0.0020905,0.0033712
0.0020918,0.0035931
0.0020967,0.0037933
0.0020985,0.0039657
0.0020912,0.0040926
0.002076,0.0041852
0.0020615,0.0043023
0.0020554,0.0045005
0.0020565,0.0047614
0.0020545,0.0049881
0.0020375,0.005097
0.0020014,0.0051155
0.0019522,0.0051702
0.0019008,0.0053644
0.001856,0.0056717
0.001822,0.0059545
0.0017985,0.0060913
0.0017828,0.0060833
0.0017695,0.0060305
0.0017524,0.0060125
0.0017266,0.0060071
0.001691,0.0059338
0.0016473,0.0057668
0.0015968,0.0055858
0.0015385,0.0055026
0.0014716,0.0055431
0.0013979,0.00562
0.0013221,0.005631
0.0012465,0.0055725
0.0011688,0.0055342
0.0010855,0.0055827
0.00099986,0.0056736
0.00092223,0.0057035
0.00086053,0.0056398
0.00081052,0.0055678
0.00075707,0.0055895
0.00068699,0.0056964
0.0006001,0.0057748
0.00050671,0.0057411
0.00041604,0.0056422
0.00032981,0.0055981
0.00024632,0.0056596
0.00016769,0.0057582
9.9784e-05,0.0058058
4.4915e-05,0.0058119
-2.2434e-06,0.0058635
-5.0057e-05,0.005996
-0.0001027,0.0061263
-0.00015779,0.0061454
-0.00020991,0.0060598
-0.00025681,0.0060002
-0.0003023,0.0060745
-0.00035273,0.0062408
-0.00041036,0.0063551
-0.0004699,0.0063392
-0.00052209,0.006266
-0.00056196,0.0062634
-0.00059378,0.0063595
-0.00062717,0.0064606
-0.00066869,0.0064816
-0.0007176,0.0064591
-0.00076964,0.0064995
-0.00082347,0.0066296
-0.00088197,0.0067423
-0.00094635,0.0067175
-0.00101,0.0065765
-0.0010604,0.006478
-0.0010882,0.0065462
-0.001096,0.0067248
-0.0010972,0.0068238
-0.0011059,0.0067088
-0.0011286,0.0064276
-0.0011647,0.0061473
-0.0012113,0.0059895
-0.0012652,0.005941
-0.0013214,0.0059062
-0.0013746,0.0058134
-0.0014241,0.005659
-0.001477,0.0054708
-0.0015413,0.0052662
-0.0016165,0.0050607
-0.0016937,0.0048928
-0.0017664,0.0048065
-0.0018362,0.0047988
-0.0019071,0.0047951
-0.0019762,0.0046982
-0.0020349,0.0044716
-0.0020809,0.0041749
-0.0021254,0.0039096
-0.0021811,0.0037263
-0.0022452,0.0035846
-0.0022987,0.003408
-0.0023235,0.0031761
-0.0023211,0.0029537
-0.0023107,0.0028274
-0.00231,0.0028188
-0.0023197,0.0028611
-0.0023287,0.0028559
-0.0023319,0.0027473
-0.0023379,0.0025514
-0.002356,0.0023331
-0.0023826,0.0021578
-0.0024039,0.0020532
-0.0024115,0.0019955
-0.00241,0.0019299
-0.0024096,0.0018204
-0.0024146,0.0016869
-0.0024215,0.0015891
-0.0024271,0.0015602
-0.0024341,0.0015548
-0.0024465,0.0014814
-0.0024626,0.0012972
-0.0024733,0.0010611
-0.0024712,0.00087985
-0.0024572,0.00080165
-0.0024404,0.00077361
-0.0024288,0.00071026
-0.0024216,0.00059421
-0.0024092,0.00049286
-0.0023825,0.00047189
-0.0023429,0.00050574
-0.0023017,0.00048793
-0.0022687,0.00033085
-0.0022423,4.7123e-05
-0.0022149,-0.00026984
-0.0021855,-0.00053267
-0.0021639,-0.00071489
-0.0021589,-0.00083504
-0.0021658,-0.00092045
-0.00217,-0.0010036
-0.0021641,-0.0011362
-0.0021566,-0.0013661
-0.0021615,-0.0016758
-0.00218,-0.0019647
-0.0021982,-0.0021287
-0.0022032,-0.0021704
-0.0021971,-0.0022119
-0.0021923,-0.0023736
-0.0021951,-0.0026431
-0.0021972,-0.0028864
-0.002188,-0.0029927
-0.0021698,-0.0029891
-0.0021552,-0.0029934
-0.0021498,-0.0030667
-0.0021424,-0.003144
-0.0021157,-0.0031253
-0.0020656,-0.0030155
-0.0020073,-0.0029404
-0.0019602,-0.0030138
-0.0019296,-0.003209
-0.0019057,-0.003381
-0.0018767,-0.0034129
-0.0018396,-0.0033224
-0.0017988,-0.0032252
-0.0017588,-0.0032122
-0.0017218,-0.0032775
-0.0016891,-0.0033552
-0.0016617,-0.0033984
-0.0016383,-0.0034103
-0.0016147,-0.0034152
-0.0015878,-0.0034244
-0.001559,-0.0034335
-0.0015327,-0.0034367
-0.0015105,-0.0034324
-0.00149,-0.0034207
-0.001469,-0.0034072
-0.0014475,-0.0034058
-0.0014279,-0.0034276
-0.0014127,-0.0034619
-0.0013998,-0.0034787
-0.001382,-0.0034616
-0.0013527,-0.0034351
-0.0013088,-0.0034414
-0.0012514,-0.0034904
-0.0011845,-0.0035469
-0.0011137,-0.003576
-0.0010455,-0.0035914
-0.00098686,-0.0036438
-0.00094288,-0.0037596
-0.00091371,-0.0039074
-0.00089433,-0.0040382
-0.00087781,-0.0041481
-0.00085932,-0.0042793
-0.00083842,-0.0044529
-0.00081864,-0.0046193
-0.0008033,-0.0046952
-0.00079072,-0.00465
-0.00077424,-0.0045432
-0.00074787,-0.0044733
-0.00071264,-0.004498
-0.00067623,-0.0046036
-0.00064531,-0.0047361
-0.00061983,-0.004846
-0.00059682,-0.0049125
-0.00057677,-0.0049453
-0.00056193,-0.0049768
-0.00054796,-0.0050352
-0.00052229,-0.005107
-0.0004754,-0.0051288
-0.00041317,-0.0050383
-0.00035346,-0.0048459
-0.00030936,-0.0046487
-0.00027815,-0.0045535
-0.00024767,-0.0045834
-0.00021103,-0.0046661
-0.00017242,-0.0047133
-0.00013874,-0.0047007
-0.00010888,-0.0046617
-7.3829e-05,-0.004623
-2.7048e-05,-0.0045702
2.7083e-05,-0.0044825
7.6125e-05,-0.0043756
0.00011099,-0.0042868
0.00013488,-0.0042212
0.00016097,-0.0041436
0.00020066,-0.0040341
0.00025279,-0.0039331
0.00030393,-0.0039014
0.00033986,-0.0039372
0.00035813,-0.0039591
0.00037022,-0.0038926
0.00039107,-0.0037613
0.00042713,-0.0036641
0.00047565,-0.0036611
0.000533,-0.003709
0.00059977,-0.0037273
0.0006767,-0.0037112
0.00075772,-0.0037424
0.00083023,-0.0038786
0.00088424,-0.00406
0.00092016,-0.0041609
0.00094583,-0.0041325
0.00096726,-0.004066
0.00098434,-0.0040952
0.00099604,-0.0042474
0.0010062,-0.0044159
0.0010204,-0.0044788
0.0010386,-0.0044237
0.0010551,-0.0043429
0.0010669,-0.004322
0.0010809,-0.004362
0.0011075,-0.0044103
0.001149,-0.0044396
0.0011948,-0.0044736
0.0012301,-0.0045405
0.0012487,-0.0046276
0.0012584,-0.0046923
0.0012745,-0.004703
0.0013088,-0.0046573
0.0013623,-0.0045702
0.0014259,-0.0044619
0.0014866,-0.0043618
0.0015351,-0.0043009
0.0015692,-0.004282
0.0015939,-0.0042618
0.0016169,-0.0041852
0.001644,-0.0040492
0.0016763,-0.0039179
0.0017108,-0.0038587
0.0017453,-0.0038671
0.0017816,-0.0038731
0.0018242,-0.0038295
0.0018734,-0.0037719
0.0019212,-0.0037688
0.0019563,-0.0038186
0.001975,-0.0038264
0.0019866,-0.0037047
0.0020041,-0.0034885
0.0020307,-0.0033185
0.0020592,-0.0032932
0.002082,-0.0033572
0.0021,-0.0033591
0.0021201,-0.0032182
0.0021469,-0.0030103
0.002179,-0.002875
0.0022152,-0.0028557
0.0022589,-0.0028605
0.002314,-0.0027835
0.0023743,-0.0026359
0.0024225,-0.0025295
0.0024415,-0.0025372
0.002429,-0.0026019
0.0023985,-0.0026014
0.0023676,-0.0024865
0.0023449,-0.0023274
0.0023287,-0.0022195
0.0023155,-0.0021695
0.0023057,-0.0020978
0.0023009,-0.0019447
0.0023003,-0.0017477
0.0023015,-0.0015983
0.0023058,-0.0015362
0.0023178,-0.0015056
0.0023412,-0.0014185
0.0023739,-0.0012474
0.0024091,-0.0010476
0.0024382,-0.00089395
0.0024539,-0.00080586
0.0024538,-0.00073373
0.0024432,-0.00060637
0.0024343,-0.00038606
0.0024372,-8.7876e-05
0.0024495,0.0002375
0.0024561,0.0005342
0.002443,0.00076783
0.002412,0.00094101
0.0023792,0.0010891
0.0023582,0.0012541
0.0023462,0.0014539
0.0023283,0.0016743
0.0022954,0.0018943
0.0022562,0.0021119
0.002229,0.0023356
